Distance_km,Preparation_Time_min,Courier_Experience_yrs,Max_Allowed_Time,Weather_Clear,Weather_Foggy,Weather_Rainy,Weather_Snowy,Weather_Windy,Traffic_Level_High,Traffic_Level_Low,Traffic_Level_Medium,Time_of_Day_Afternoon,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Vehicle_Type_Bike,Vehicle_Type_Car,Vehicle_Type_Scooter
0.595853444405741,1.4051441564858382,-1.585591470794432,1.1863709441345178,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0.8531368741274826,0.710216284831121,-0.18859458022665052,1.46075403851749,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.4777850211772705,1.1271730078239515,-1.585591470794432,-0.21239218867887377,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
-1.6932641940089321,-0.9576106071402005,-1.585591470794432,-1.3149361295784887,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1.3747525946592325,-0.6796394584783136,-0.5378438028685959,-0.20174570246049114,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.8808829535861729,-0.818625032809257,1.5576515329830765,-0.38851284417322796,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
-0.6412216765850984,-0.5406538841473701,-1.2363422481524866,-0.13292311241922625,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.3786516010471567,0.5712307105001776,-0.18859458022665052,0.14709799075243746,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0.3420944452281329,-0.818625032809257,-1.585591470794432,-0.28130118498509976,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
0.17292177910972736,0.8492018591620645,0.16065464241529487,0.7353302410392206,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1.3659415182988988,1.5441297308167818,0.8591530876991856,0.2386485144164233,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0.7949837701492808,0.988187433493008,0.5099038650572403,1.3987359418418863,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0.26808140380133055,0.4322451361692341,-1.2363422481524866,-0.6087192104257881,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.29275241761026477,0.4322451361692341,1.208402310341131,0.8631251069162215,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1.1703356230994926,-0.5406538841473701,-0.18859458022665052,-0.27691915297637415,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
-1.3108634799704533,0.5712307105001776,-0.18859458022665052,-0.8470708923201132,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
-0.39627375376782403,-1.096596181471144,1.208402310341131,-0.6562735155345628,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
-1.0571044807928451,-0.12369716115453976,0.8591530876991856,-0.576446470462935,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.6147884475040976,0.5712307105001776,-1.2363422481524866,-0.10473306847577005,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0.6205244582146752,-1.5135529044639744,-1.2363422481524866,1.212681651815077,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
-1.1170198000431137,-0.12369716115453976,-0.8870930255105413,-0.6403439034014355,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-1.0870621404179794,0.4322451361692341,0.16065464241529487,-0.6083951869321853,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
-0.9407982728364414,1.2661585821548949,0.8591530876991856,-0.9328044227894178,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
-1.3461077854117875,1.1271730078239515,0.8591530876991856,-1.1386364896781445,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.6042151558716973,-0.12369716115453976,-1.2363422481524866,-0.7618743150687793,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1.0857492900402899,-1.5135529044639744,-0.8870930255105413,1.7088264252199035,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.7826482632448136,-1.6525384787949178,0.5099038650572403,-0.41948949016166914,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1.2901662616000298,-0.12369716115453976,1.208402310341131,-0.2328519578463738,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.8015832663431703,-0.818625032809257,1.5576515329830765,-0.8621055824232898,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
-1.458889562824058,-0.12369716115453976,-1.585591470794432,-1.0049351384034673,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0.46368729900073674,0.15427398750734717,0.8591530876991856,-0.21955156491848174,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
-1.1575507513006482,1.6831153051477252,1.5576515329830765,-0.6835686374480681,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.408609260672291,0.710216284831121,0.16065464241529487,-0.6625379697442199,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.3332833688677992,1.5441297308167818,-1.585591470794432,0.9063498409628542,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0.6610554094722099,-0.4016683098164267,1.208402310341131,-0.11932029756397093,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1.5527363371379717,1.2661585821548949,0.16065464241529487,-0.13629295675269656,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.45840065318453665,1.5441297308167818,1.5576515329830765,1.0397827156285462,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1.5386386149614377,1.4051441564858382,-1.585591470794432,-0.14147733265034368,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1.6778536214547086,-0.12369716115453976,-1.2363422481524866,-0.09028162066107884,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1.08046264422409,-0.12369716115453976,0.5099038650572403,1.7031884164312123,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.12005532094772588,-1.5135529044639744,1.208402310341131,-0.3940613607589239,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.6676549056660994,-1.096596181471144,0.8591530876991856,-0.952832160632114,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.8989544712012174,0.015288413176403701,0.5099038650572403,1.509616781352814,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.4284429935594024,0.15427398750734717,1.208402310341131,1.0078339991592962,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
-0.7169969332839675,1.2661585821548949,0.16065464241529487,-0.8191493249856424,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0.6822019927370104,-0.6796394584783136,-0.5378438028685959,-0.1085812332045593,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1.6901891283591757,1.4051441564858382,-1.2363422481524866,2.3534387633935987,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.12313038659748203,-0.6796394584783136,-1.2363422481524866,0.41960174887251256,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.5183159724348052,1.1271730078239515,1.208402310341131,-0.19180898199000102,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
-1.1769351192933823,0.015288413176403701,-0.18859458022665052,-1.0527239748028498,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
1.1403779634743587,-1.2355817558020874,-0.8870930255105413,0.1240984945826972,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0.22931266781586257,1.1271730078239515,-0.8870930255105413,-0.3385761949019629,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1.3976613931960997,0.710216284831121,0.8591530876991856,2.0414689437526845,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
0.017846835167855932,0.988187433493008,0.16065464241529487,-0.7007418826090239,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.3465571503061649,-1.6525384787949178,-1.2363422481524866,1.9869681921286704,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
-0.7081858569236339,-1.374567330133031,-0.5378438028685959,-0.8146747148358875,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1.0646027067754895,-0.12369716115453976,0.5099038650572403,1.6862743900651387,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
-0.7892477594387032,-0.5406538841473701,1.5576515329830765,-0.2907873585025802,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
-1.534664819522927,-0.4016683098164267,-0.8870930255105413,-1.0857465977080414,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-1.1822217651095825,0.710216284831121,-0.8870930255105413,-0.7098793451286272,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
0.595853444405741,-1.096596181471144,0.8591530876991856,1.1863709441345178,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1.7219090032563766,0.015288413176403701,-1.2363422481524866,2.387266816125746,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0.014322404623722562,0.2932595618382906,1.208402310341131,-0.44775668255598305,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.1610751818447818,0.710216284831121,1.5576515329830765,-1.1342853170497622,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
-1.198081702558183,-0.818625032809257,1.5576515329830765,-1.1478943037810858,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
-1.4447918406475242,1.5441297308167818,0.16065464241529487,-0.9899004483002907,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0.16234848747732727,-1.374567330133031,-0.5378438028685959,-0.3725832320401002,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
-1.5135182362581265,0.988187433493008,0.16065464241529487,-1.0631945625532766,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0.2998012786985315,-0.4016683098164267,-0.18859458022665052,-0.30277931370392325,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-1.2280393621833172,0.8492018591620645,0.8591530876991856,-0.7587420879639508,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.7579772494358794,1.2661585821548949,0.16065464241529487,-0.4285621479825516,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-1.4324563337430571,-1.6525384787949178,0.16065464241529487,-0.9767450944600112,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
-0.11960595605334866,-0.818625032809257,0.16065464241529487,-0.5157707568322581,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
-0.17952127530361722,-1.096596181471144,1.5576515329830765,-0.5461981058505916,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-0.8896940299465065,1.6831153051477252,-1.585591470794432,-0.39790952548771324,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1.605602795299973,-1.374567330133031,1.208402310341131,2.2632306227745396,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1.1580001161950255,0.988187433493008,0.5099038650572403,1.785879211998683,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1.4082346848285003,-1.6525384787949178,-1.2363422481524866,2.0527449613300672,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
-1.0817754946017792,-1.374567330133031,-1.585591470794432,-0.602757178143494,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
-1.6263000136703967,-0.2626827354854832,0.16065464241529487,-1.1834720833786891,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1.281355185239696,1.4051441564858382,1.5576515329830765,1.9174327504014783,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
-1.4377429795592571,0.710216284831121,-0.18859458022665052,-1.1851724352355957,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0.525364833523072,-0.4016683098164267,-0.5378438028685959,-0.5141043502937286,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-0.6482705376733654,-0.9576106071402005,0.8591530876991856,-0.14044045747081468,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
-0.19890564329635105,-1.5135529044639744,0.8591530876991856,0.3387902895679386,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0.26808140380133055,-1.5135529044639744,-0.5378438028685959,-0.6087192104257881,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.33459621924548866,-0.6796394584783136,-0.8870930255105413,-0.8303512800502012,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.7033485760018112,0.988187433493008,0.16065464241529487,1.3010104561712392,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
-0.701136995835367,0.4322451361692341,-0.18859458022665052,-0.19682054535772664,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
1.4769610804391027,1.5441297308167818,1.5576515329830765,-0.16415897720254977,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
-1.5646224791480614,-1.096596181471144,0.16065464241529487,-1.1176953141772916,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0.932436561370485,0.015288413176403701,1.5576515329830765,1.5453241703478584,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0.56413356950854,-1.5135529044639744,0.5099038650572403,1.1525428914023705,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1.2672574630631626,0.4322451361692341,-0.18859458022665052,1.902398060298302,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1.7113357116239765,-1.5135529044639744,0.5099038650572403,2.3759907985483637,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
1.6901891283591757,0.4322451361692341,0.16065464241529487,-0.08574529175063753,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0.5676580000526733,-1.096596181471144,0.16065464241529487,-0.16675116515137342,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.20111722346279495,-1.5135529044639744,-0.18859458022665052,0.7653996212455739,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.7434301623649684,0.4322451361692341,1.208402310341131,-0.9806981810819672,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1.0275961860620881,-0.818625032809257,-0.8870930255105413,1.6468083285443005,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
-1.4430296253754575,-0.4016683098164267,-0.18859458022665052,-1.2379728350027042,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.21476558074495156,1.6831153051477252,-0.5378438028685959,-0.786284084920201,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0.851374658855416,-0.6796394584783136,-0.8870930255105413,-0.3942156576606396,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.7350684508990122,-1.5135529044639744,0.16065464241529487,-0.08173357230602955,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0.46016286845660337,-1.6525384787949178,1.208402310341131,1.041662051891443,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1.3465571503061649,-0.12369716115453976,1.208402310341131,0.22880437208696264,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.6024529405996306,-0.5406538841473701,0.8591530876991856,-0.7609793930388283,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.7205213638281011,0.710216284831121,-1.585591470794432,-0.8209391690455444,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0.012560189351655563,1.1271730078239515,-0.18859458022665052,-0.44865160458593417,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0.6381466109353423,0.15427398750734717,0.16065464241529487,-0.13095428395333375,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1.4399545597257013,0.988187433493008,0.5099038650572403,2.086573014062215,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0.5676580000526733,1.6831153051477252,-1.585591470794432,1.1563015639281646,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1.6197005174765071,-1.374567330133031,-0.5378438028685959,-0.11166717123887308,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1.022309540245888,0.4322451361692341,0.8591530876991856,1.6411703197556087,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-0.6782281972984997,1.6831153051477252,-0.18859458022665052,-0.9567204425553492,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.1258308764034473,-0.6796394584783136,1.5576515329830765,-0.6497405847159208,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
-1.0905865709621128,-1.096596181471144,0.16065464241529487,-0.6121538594579794,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
-0.2746808999952201,1.6831153051477252,-0.5378438028685959,0.25797883026336466,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
-1.242137084359851,0.015288413176403701,-1.2363422481524866,-0.7737767780671274,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-1.0712022029693788,-0.4016683098164267,-0.8870930255105413,-0.9990286530057908,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.9306743460984184,1.5441297308167818,1.5576515329830765,0.017602773018529836,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1.3677037335709656,-1.6525384787949178,1.208402310341131,2.0095202272834345,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-0.25529653200248625,-0.6796394584783136,-0.8870930255105413,-0.8011891656259365,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.07731278952374727,0.15427398750734717,-0.5378438028685959,0.46846449170783633,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
-1.3231989868749203,-1.5135529044639744,0.16065464241529487,-1.1939056398727037,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.7769122525342362,-0.4016683098164267,1.208402310341131,-0.2776320046623008,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1.0927981511285572,0.4322451361692341,-0.8870930255105413,1.7163437702714925,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
-0.48967116318736026,-1.5135529044639744,-1.2363422481524866,0.028699806189922128,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0.3174234314191987,1.2661585821548949,-1.585591470794432,0.8894358145967807,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.35045615669408914,0.015288413176403701,-0.5378438028685959,0.17716737095879068,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
1.369465948843032,-0.818625032809257,-0.8870930255105413,-0.20368984342210902,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.4861467326432269,-1.2355817558020874,0.16065464241529487,0.0324584787157161,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1.380039240475433,-0.9576106071402005,0.8591530876991856,0.2458078906560315,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.1165308904035925,-0.5406538841473701,-0.5378438028685959,-0.6644512513254942,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
0.849612443583349,0.988187433493008,0.16065464241529487,-0.39486370464784537,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1.034645047150355,-0.5406538841473701,0.5099038650572403,-0.32681877099122736,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-0.3892248926795571,-1.2355817558020874,0.5099038650572403,0.13582197317505484,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.5200781877068719,-0.12369716115453976,-0.18859458022665052,1.1055594848299437,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
-1.2333260079995172,-0.4016683098164267,1.208402310341131,-0.7643800967526421,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0.23283709835999594,-0.9576106071402005,-1.585591470794432,-0.6216801501699057,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1.5280653233290376,0.710216284831121,-1.2363422481524866,0.3209813411719143,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
-1.4677006391843914,-0.5406538841473701,0.8591530876991856,-1.2003861097447628,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.4443029310080029,0.15427398750734717,-1.585591470794432,-0.2293957072479424,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
